order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer,nearest_warehouse_normalized,season_normalized
ORD336956,ID3285623008,2019-07-20,thompson,"[('Alcon 10', 2), ('Olivia x460', 1)]",19125.0,77.71,-37.81418710000001,144.93404099999995,10,17290.21,Winter,False,1.1567534947215212,"i’m still learning how to use the thunder, but so far i love it!",True,thompson,winter
ORD037180,ID0641028980,2019-01-02,thompson,"[('Thunder line', 1), ('Candle Inferno', 2)]",3040.0,76.49,-37.8095471,144.9394966,10,2812.49,Summer,False,0.7505575187293183,died already this lasted maybe 6 months and died... not happy.,False,thompson,summer
ORD255221,ID4061053441,,bakers,"[('Universe Note', 1), ('Lucent 330S', 1), ('Alcon 10', 1), ('Olivia x460', 2)]",16080.0,61.95,-37.80970670000001,144.99304540000003,10,14533.95,Winter,True,0.19476851830292516,five stars great phone,True,bakers,winter
ORD254410,ID0711331419,2019-04-20,thompson,"[('Thunder line', 1), ('Toshika 750', 2), ('Alcon 10', 2), ('pearTV', 2)]",41340.0,51.76,-37.8072193,144.9564573,15,35190.76,Autumn,False,1.0237258022598483,did not meet the standard for the cost the phone freezes up when your typing or it won’t type at all. for the amount paid it shouldn’t be doing that.,False,thompson,autumn
ORD164456,ID3229057023,2019-04-27,thompson,"[('Olivia x460', 1), ('Universe Note', 2)]",8125.0,81.13,-37.8022853,145.00331709999998,15,6987.38,Autumn,False,1.113406946035122,nice phone! it's a great phone! the only thing that sucks is the battery life isn't that great. it's nice to have a charger around since it does charge fairly quick.,True,thompson,autumn
ORD416330,ID0777814394,2019-07-23,thompson,"[('pearTV', 1), ('Universe Note', 1), ('Candle Inferno', 2), ('Alcon 10', 1)]",12845.0,79.52,-37.8038433,144.9563621,5,12282.27,Winter,False,1.2769309539692137,great purchase i am very satisfied with this purchase. great price for 256 gb i phone ! it works very well screen is brilliant all the features work great ! today was the third day and battery life was better than my older i phone. need to charge it after 2 days.,True,thompson,winter
ORD460810,ID0710002107,2019-05-15,thompson,"[('Olivia x460', 1), ('Universe Note', 2), ('Candle Inferno', 2)]",8985.0,51.53,-37.8134576,144.9354636,25,6790.28,Autumn,False,1.0231998407558212,got a faulty phone. waste of time. though it says as certified refurbished but got a phone which has dead pixels and also flickering screen at the bottom.,False,thompson,autumn
ORD311473,ID5001030275,2019-01-20,thompson,"[('Universe Note', 2), ('Lucent 330S', 2), ('iStream', 2), ('iAssist Line', 1)]",11885.0,68.87,-37.8113498,144.95224319999997,15,10171.12,Summer,True,0.4777731131588052,good tracfone phone no complaints. better battery life than the s5. works with tracfone...just needed a new sim card.,True,thompson,summer
ORD461046,ID2481930757,2019-04-10,bakers,"[('Olivia x460', 2), ('pearTV', 2), ('iStream', 2), ('Candle Inferno', 1)]",15800.000000000002,51.18,-37.8140401,145.0086487,0,15851.180000000002,Summer,False,1.2614835142193932,no headphone jack they forgot to put in a headphone jack. remember when oneplus made fun of phones without a headphone jack? i do because it wasn't that long ago and still makes no sense. i don't always want to wait for my headphones to charge before using them.,True,bakers,summer
ORD231902,ID0052504619,2019-02-18,thompson,"[('Candle Inferno', 1), ('Thunder line', 1), ('iAssist Line', 1), ('Lucent 330S', 2)]",7295.0,79.67,-37.8062355,144.9335839,25,5550.92,Summer,False,1.3841381836887383,"very good overall, excellent. have not verified proper operation of fingerprint reader, since the update.",True,thompson,summer
ORD215482,ID5402876209,2019-04-26,nickolson,"[('iAssist Line', 2), ('Universe Note', 2), ('iStream', 2)]",11650.0,77.99,-37.82130720000001,144.9780102,5,11145.49,Autumn,True,0.8019059249090004,very good buy i love olivia this was my second one had the 6 and i upgraded,True,nickolson,autumn
ORD179175,ID2346984255,2019-07-22,thompson,"[('iAssist Line', 2), ('Toshika 750', 1)]",8770.0,77.85,-37.8208435,144.94731000000004,0,8847.85,Winter,True,0.908742728897319,"great phone love the size, but this one sellers to stall",True,thompson,winter
ORD253637,ID4326586216,2019-05-17,nickolson,"[('pearTV', 1), ('Olivia x460', 2), ('Lucent 330S', 2), ('iAssist Line', 1)]",13445.000000000002,79.82,-37.8161506,144.96402969999997,5,12852.570000000002,Autumn,True,0.5559650649249568,it's their first phones and they do like them. need a front camera to take selfies i bought these phones for my two grandchildren. it's their first phones and they do like them. need a front camera to take selfies.,True,nickolson,autumn
ORD161487,ID1449431539,2019-06-12,nickolson,"[('Lucent 330S', 2), ('pearTV', 2), ('Toshika 750', 2), ('iStream', 1)]",23870.0,61.34,-37.8114476,144.973172,10,21544.34,Winter,False,0.856043397655287,not for use in the us correct product. unfortunately from another country so sprint could not make it work in us. just kind of a waste of time.,False,nickolson,winter
ORD242626,ID0227770487,2019-04-18,bakers,"[('iStream', 1), ('Candle Inferno', 1), ('pearTV', 2), ('Universe Note', 1)]",16650.0,67.53,-37.8014407,144.98510480000004,10,15052.53,Autumn,False,1.3025377873342225,amazing video quality easy to maneuver wonderful screen size easy set up,True,bakers,autumn
ORD102215,ID0202690479,2019-05-22,thompson,"[('Toshika 750', 1), ('iStream', 1), ('iAssist Line', 2)]",8920.0,71.81,-37.8044469,144.91663180000003,5,8545.81,Autumn,False,2.8260617600606954,three stars i'm satisfied with this item - high performance for its price.,True,thompson,autumn
ORD245165,ID4326586188,2019-04-12,nickolson,"[('Alcon 10', 2), ('iStream', 1), ('Universe Note', 1)]",21500.0,65.35,-37.8102571,144.9613166,15,18340.35,Autumn,False,1.1759249254555297,got this for my wife and she loves it. compact library on the go for an avid reader.,True,nickolson,autumn
ORD372234,ID3085953528,2019-09-10,nickolson,"[('Candle Inferno', 2), ('Toshika 750', 1), ('pearTV', 2), ('Alcon 10', 1)]",26749.999999999996,74.37,-37.817437700000006,144.97681709999995,10,24149.369999999995,Spring,True,0.6510964624722854,it’s legitimately real worth it,True,nickolson,spring
ORD338989,ID1224869065,2019-06-29,thompson,"[('Alcon 10', 1), ('Olivia x460', 2)]",2880.0,74.82,-37.8136729,144.9410854,25,2234.82,Winter,True,0.5372498205891689,amazing tablet with fast processor. it looks great... got good deal,True,thompson,winter
ORD466021,ID4735688741,2019-08-25,thompson,"[('Olivia x460', 2), ('Candle Inferno', 1), ('Universe Note', 1)]",6330.0,67.03,-37.804076,144.9492423,15,5447.53,Autumn,True,0.9748464800549452,i love it. i love it.. it didnt say unlock and i was worried that i would have to pay to unlock it but it was already unlock.. so far its great.. got it 6/6/18 and hopefully i dont have any future issues,True,thompson,autumn
ORD467042,ID0095554479,2019-04-30,thompson,"[('iStream', 2), ('Lucent 330S', 2), ('Alcon 10', 1), ('Candle Inferno', 1)]",12140.0,84.07,-37.79927650000001,144.9351244,0,12224.07,Autumn,False,1.8221490825669342,so far so good! so far so good. my son has reported no problems and likes the phone. it was in great condition.,True,thompson,autumn
ORD409975,ID5167159988,2019-11-14,bakers,"[('pearTV', 1), ('Thunder line', 1), ('Toshika 750', 2), ('iAssist Line', 1)]",19355.0,77.24,-37.8117045,145.0050444,10,17496.74,Spring,True,0.8826866907023877,great deal! the product was better than i expected. had it for about a month now and there are no problems except that the camera shutter doesn’t turn off which is a bit annoying. the phone had no scratches or dents and looked perfectly new,True,bakers,spring
ORD468733,ID0332544866,2019-10-29,thompson,"[('iAssist Line', 1), ('pearTV', 2), ('Lucent 330S', 1), ('Thunder line', 1)]",18255.0,97.98,-37.8101114,144.94988899999996,0,18352.98,Spring,True,0.37751750868942807,"this is the best phone you can get for this price, this is the best phone you can get. high resolution, instant finger and face unlock, smooth application experience and lots of customized functions as well. the only downside i can think of is that it is 32 gb, not 64 gb, great phone for sure!!!",True,thompson,spring
ORD025454,ID5002595008,2019-03-19,thompson,"[('Olivia x460', 2), ('Thunder line', 1), ('pearTV', 1)]",10940.0,61.44,-37.8127237,144.951813,10,9907.44,Autumn,False,0.41678861617518614,will not work on metropcs metropcs could not activate this phone for me as of 1/1/19 title and description to this product should be changed to reflect that.,False,thompson,autumn
ORD218777,ID6167344601,2019-09-29,nickolson,"[('Alcon 10', 1), ('Toshika 750', 2)]",17590.0,102.41,-37.8101791,144.9698524,10,15933.41,Spring,True,0.9361798465668386,"five stars works great, phone is fast and screen is amazing. but the best thing is the amazing camera",True,nickolson,spring
ORD385055,ID0767752598,2019-06-26,nickolson,"[('iAssist Line', 1), ('pearTV', 1), ('Thunder line', 2)]",12895.0,70.47,-37.8033526,144.9696479,25,9741.72,Winter,False,1.694898926651659,works great - i put this in my son's room and use the drop in option to get his attention when he is gaming or watching tv.,True,nickolson,winter
ORD496177,ID0767652542,2019-04-12,nickolson,"[('pearTV', 1), ('Alcon 10', 2), ('iAssist Line', 1)]",26435.0,66.58,-37.8081355,144.9731431,25,19892.83,Autumn,False,1.2050896644858764,five stars true to desctiption. neat and delivered promptlym,True,nickolson,autumn
ORD444038,ID4313862234,2019-08-10,bakers,"[('Olivia x460', 1), ('iAssist Line', 1)]",3450.0,77.08,-37.81812539999999,144.9909146,15,3009.58,Winter,True,0.9802754624899219,five stars love the phone,True,bakers,winter
ORD169661,ID3215192039,2019-09-24,thompson,"[('Olivia x460', 1), ('iAssist Line', 1), ('Candle Inferno', 1), ('pearTV', 1)]",10190.0,84.17,-37.8082365,144.9473397,25,7726.67,Spring,False,0.49391177782202106,one star information about the was miss leading.,False,thompson,spring
ORD165141,ID0161467170,2019-09-27,thompson,"[('Universe Note', 2), ('iAssist Line', 2)]",11350.0,101.93,-37.8128341,144.9581542,25,8614.43,Spring,True,0.9739642277598805,all systems green captain been about a month so far still a perfectly working phone.,True,thompson,spring
ORD163747,ID1492350749,2019-03-20,thompson,"[('iStream', 2), ('Toshika 750', 2), ('Candle Inferno', 1), ('Thunder line', 2)]",13730.0,69.18,-37.8019573,144.96372119999995,10,12426.18,Summer,False,1.886799689632028,not soo good it looks and operate very poor,True,thompson,summer
ORD127117,ID6245731083,2019-10-02,nickolson,"[('iAssist Line', 1), ('Toshika 750', 1), ('Olivia x460', 2)]",8995.0,79.61,-37.8106037,144.9779024,5,8624.86,Spring,False,1.1522989721229755,"five stars perfect, only i missed the headphones",True,nickolson,spring
ORD422581,ID4716795629,2019-09-09,thompson,"[('Thunder line', 2), ('pearTV', 1), ('Universe Note', 2), ('Alcon 10', 2)]",35470.0,75.41,-37.8188014,144.9531468,10,31998.41,Spring,False,0.8656712589410317,"well, just to hold on, until i get another one..... not enought memory",False,thompson,spring
ORD267714,ID1283628978,,thompson,"[('Alcon 10', 1), ('Universe Note', 1)]",12400.0,83.35,-37.7998744,144.9550581,0,12483.35,Spring,False,1.5868290315930755,great deal good price-benefit relation,True,thompson,spring
ORD156856,ID0332152660,2019-10-01,nickolson,"[('Alcon 10', 1), ('pearTV', 1), ('Olivia x460', 2)]",17710.0,83.02,-37.806874,144.9782069,10,16022.02,Spring,False,1.5089135495810584,five stars it was in great condition and the price was perfect for a phone that came out 2014.,True,nickolson,spring
ORD006590,ID0746912621,2019-01-27,nickolson,"[('iStream', 1), ('Alcon 10', 2), ('Lucent 330S', 2)]",20510.0,81.62,-37.8252508,144.9846997,10,18540.62,Summer,False,1.522563660227022,"works good, except when it comes to the internet i've had this phone for a while now. works good, except when it comes to the internet. pages just load slow.",True,nickolson,summer
ORD383201,ID0664378915,2019-04-07,thompson,"[('Toshika 750', 1), ('Olivia x460', 1), ('Universe Note', 1)]",8995.0,77.95,-37.8200677,144.96602280000005,10,8173.45,Autumn,True,0.35051534706448195,just ok i bought this phone for my dad and he hasn't had any complains with it except for the fingerprint reader. the fingerprint reader never works on the first try. may be it takes getting used to.,True,thompson,autumn
ORD151504,ID2189145401,,thompson,"[('iStream', 1), ('Alcon 10', 1)]",9100.0,76.88,-37.814691,144.9576895,0,9176.88,Winter,True,0.9595661685951447,everything is perfect this was an upgrade for one of our phones. we were replacing a olivia universe sii; so the bells and whistles that come with this device is a major improvement.,True,thompson,winter
ORD428337,ID2021108591,2019-11-09,thompson,"[('Thunder line', 1), ('Toshika 750', 2)]",10820.0,102.12,-37.8095146,144.9579733,25,8217.12,Spring,False,1.0202870734321021,"good quality price ratio bought it for my mom, she uses, she loves, yay! i am done.",True,thompson,spring
ORD031135,ID3832156476,2019-09-06,bakers,"[('iAssist Line', 2), ('Toshika 750', 2), ('pearTV', 1)]",19400.0,106.94,-37.8059765,145.01378,10,17566.94,Spring,False,1.6896619470478649,good value for a quality renewed phone. very happen. phone looked brand new. was fully unlocked. battery health shows as 100% in settings. good value for a quality renewed phone.,True,bakers,spring
ORD483155,ID0767584972,2019-04-21,nickolson,"[('Candle Inferno', 1), ('iStream', 1)]",580.0,80.03,-37.8073818,144.97287859999997,0,660.03,Spring,False,1.2806583106623384,it is great. but it would be better there was a way to use headphones with it.,True,nickolson,spring
ORD193837,ID0443310353,2019-07-06,bakers,"[('pearTV', 1), ('Alcon 10', 2)]",24210.0,70.03,-37.801873,144.9801786,15,20648.53,Winter,False,1.601522009522739,works great. love the portability of books. overall great product,True,bakers,winter
ORD379706,ID0576875477,2019-09-27,nickolson,"[('iAssist Line', 1), ('Alcon 10', 2)]",20125.0,87.95,-37.8192916,144.9788269,0,20212.95,Spring,False,0.8184564742559584,"i don not recommend it this phone looks very good on the outside but it is of poor quality, i have only one month i bought it and the speaker stopped working suddenly, i bought two lucentrola cell phones and the two have failed me in less than a month so i recommend do not buy mobiles from the lucentrcycle line",False,nickolson,spring
ORD434226,ID1879021162,2019-06-20,bakers,"[('pearTV', 2), ('Lucent 330S', 1), ('Universe Note', 1), ('iAssist Line', 1)]",19525.0,77.74,-37.8104348,144.9810625,15,16673.99,Winter,False,1.2457329531943842,works well and was easy to set up.,True,bakers,winter
ORD108258,ID4716795698,2019-01-27,thompson,"[('Lucent 330S', 2), ('pearTV', 2)]",15080.0,78.93,-37.8188444,144.9531886,5,14404.93,Summer,False,0.8716994659412922,malo malo,False,thompson,summer
ORD436912,ID4716795834,2019-04-03,thompson,"[('Universe Note', 1), ('Olivia x460', 2), ('Lucent 330S', 2)]",8360.0,64.31,-37.8187257,144.95355039999995,25,6334.31,Autumn,True,0.8815327228446632,i upgraded from a 7 to an 8 inch. what a difference. totally satisfied would recommend this to everyone i know,True,thompson,autumn
ORD261546,ID0581703510,2019-11-16,thompson,"[('Toshika 750', 2), ('iStream', 2), ('Universe Note', 1), ('pearTV', 1)]",18700.0,71.67,-37.8088806,144.92529330000005,5,17836.67,Spring,False,1.9588850215156601,"good phone ruined by bad choices would be a decent phone but there's no headphone jack. in exchange, the bezels are still huge and there's an included usb c to headphone adapter that flatly doesn't work. if you search reddit or online forums, the headphone adapter doesn't seem to work for anyone.",True,thompson,spring
ORD092030,ID4740822032,2019-11-15,thompson,"[('Thunder line', 1), ('iAssist Line', 1), ('Lucent 330S', 2), ('Olivia x460', 1)]",9275.0,104.51,-37.8033591,144.95025880000003,10,8452.01,Spring,False,1.0729249008552686,"crear phone for the price i'm super happy with this cellphone, i switched from alcon and i love it.",True,thompson,spring
ORD225935,ID0030947904,2019-09-07,thompson,"[('Thunder line', 2), ('Olivia x460', 2), ('Alcon 10', 2), ('iStream', 1)]",24860.0,76.43,-37.8158704,144.9996609,25,18721.43,Spring,True,0.7602817181993905,"simply amazing ! simply amazing phone. beautiful, elegent and a real beast when it comes to performance. if there is a true alcon killer out there then this is it !! i have mate 9 and just received mate 10 today. this phone is worth every penny.",True,thompson,spring
ORD121743,ID6237546486,2019-06-28,bakers,"[('Candle Inferno', 2), ('iStream', 2), ('Toshika 750', 1), ('Olivia x460', 2)]",7930.0,79.0,-37.801956,145.0033222,25,6026.5,Winter,False,1.1421229586033919,great deal great phone and reasonable price,True,bakers,winter
ORD459125,ID2189158030,2019-02-23,nickolson,"[('Alcon 10', 1), ('Candle Inferno', 2), ('Toshika 750', 1)]",4790.0,58.46,-37.8185092,144.9596346,10,4369.46,Summer,False,0.8711004597557542,"don't buy locked after a day, and don't give a refund after sending back, phone just dont work",False,nickolson,summer
ORD075028,ID0571468540,2019-11-22,bakers,"[('iStream', 1), ('iAssist Line', 2)]",6330.0,107.74,-37.8146253,145.0132485,5,6121.24,Spring,False,1.6642902747263804,i receive exactly what i was looking for. it was fully unlocked as advertised. it wasn’t compatible with the service i was using but planned on switching providers anyways. so i was totally satisfied. had no scratches or dents and it shipped fast. i most definitely will be a repeat customer.,True,bakers,spring
ORD219162,ID0641030470,2019-06-02,thompson,"[('iAssist Line', 1), ('Thunder line', 1)]",4405.0,62.72,-37.8096965,144.938704,5,4247.47,Winter,True,0.8059438404296028,got a lemon... this one wouldn't take a fast charge. took 8 hours to fully charge. port must've been defective,True,thompson,winter
ORD312220,ID1449431236,2019-09-10,nickolson,"[('iAssist Line', 1), ('Alcon 10', 1), ('Universe Note', 2)]",18075.0,75.47,-37.813292,144.97392030000003,5,17246.72,Spring,True,0.7035739523091196,works great wife loves it,True,nickolson,spring
ORD473477,ID3210158654,2019-04-25,thompson,"[('Toshika 750', 2), ('Olivia x460', 2), ('iAssist Line', 1)]",13315.0,76.95,-37.8085942,144.948182,5,12726.2,Autumn,True,0.4639850839598598,".does what it is supposed to do. does everything i've tried so far, and does it well. it does take some learning to get used to because it does so many things. i probably don't know the half of it yet, but i do like it so far.",True,thompson,autumn
ORD231484,ID3938525751,2019-08-13,nickolson,"[('iAssist Line', 1), ('Candle Inferno', 2)]",3085.0,75.28,-37.82127929999999,144.966936,0,3160.28,Winter,True,0.376630409834392,"awesome phone! great phone! the screen is a nice size, the color was perfect- i absolutely love it! the shipping service was also wonderful- it came right on time! thanks digico!",True,nickolson,winter
ORD266356,ID2451238134,2019-06-19,thompson,"[('iStream', 1), ('Candle Inferno', 1)]",580.0,74.95,-37.8087165,144.95371619999997,5,625.95,Winter,True,0.7311450254396074,work right very good phone and great customer service.,True,thompson,winter
ORD204130,ID0777743666,2019-02-09,thompson,"[('Thunder line', 2), ('Lucent 330S', 1), ('Toshika 750', 2)]",14230.0,80.0,-37.805818,144.9559774,15,12175.5,Summer,False,1.0924879411025523,one star mine is icloud locked!!!,False,thompson,summer
ORD237039,ID6167344570,2019-12-17,nickolson,"[('Alcon 10', 1), ('Universe Note', 2)]",15850.0,91.96,-37.81619910000001,144.9763844,15,13564.46,Summer,True,0.6567151272020112,"i like this phone but neds imprubments good camera, brilliant rich color nice phone fast shipping , i use t-mobile network in california, two lte bars signal only. low speaker sound barely hear the other person",True,nickolson,summer
ORD370352,ID6207106381,2019-02-01,bakers,"[('iAssist Line', 1), ('pearTV', 2)]",14845.0,73.76,-37.8124253,144.9987884,5,14176.51,Summer,False,0.4130007478949101,do not buy! defective ! i want a refund do not buy! will contact amex on this. bout the phone for my mother in brazil and the sim card reader is broken. she is now spending over $180 repairing,False,bakers,summer
ORD291194,ID0775945828,2019-10-09,thompson,"[('iStream', 2), ('Thunder line', 2), ('pearTV', 1)]",13120.0,107.26,-37.80643170000001,144.96079530000003,25,9947.26,Spring,False,1.3913203082568977,bought it as a gift for my mother and she loves it,False,thompson,spring
ORD006557,ID3366919129,2019-03-13,bakers,"[('iAssist Line', 2), ('iStream', 2), ('Toshika 750', 1), ('Alcon 10', 1)]",22080.0,69.88,-37.8098434,145.01592659999997,25,16629.88,Autumn,False,1.8180880575513294,five stars great phone for price. described accurately. no problems...,True,bakers,autumn
ORD191147,ID0767585517,2019-08-30,thompson,"[('Thunder line', 1), ('iStream', 2)]",2480.0,61.6,-37.8059472,144.94731330000005,5,2417.6,Spring,False,0.748205201063026,need to go back to factory unfinished job worst phone ever the only thing i like about it is the camera that's all i can't talk on the phone for too long 5 minutes into my conversation the phone itself mute it's so annoying,False,thompson,spring
ORD203011,ID1492410194,2019-02-16,nickolson,"[('Universe Note', 1), ('Lucent 330S', 2)]",5910.0,66.4,-37.8036436,144.9633913,15,5089.9,Summer,False,1.7483649885773753,two stars too much dent on the phone,True,nickolson,summer
ORD250397,ID0638044474,2019-12-07,thompson,"[('Olivia x460', 1), ('Toshika 750', 2), ('Lucent 330S', 2), ('iAssist Line', 2)]",16775.0,78.69,-37.8129005,144.9298785,0,16853.69,Summer,False,1.5103196594181993,i love my cell phone so much easier to see and use than my previous smart phone. stays charged much longer too. love key board too!,True,thompson,summer
ORD499985,ID0581784316,2019-04-18,thompson,"[('Universe Note', 1), ('Olivia x460', 1)]",4675.0,80.51,-37.8077887,144.9397208,5,4521.76,Autumn,True,0.843618842796853,love the phone second one i've owned after dropping the first one and cracking the screen...even in a heavy duty otter box. good phone.,True,thompson,autumn
ORD273168,ID3555788057,2019-11-15,thompson,"[('Universe Note', 2), ('iAssist Line', 2), ('Candle Inferno', 2), ('pearTV', 2)]",24830.0,100.31,-37.8078704,144.94106530000005,0,24930.31,Spring,True,0.7505783285540414,great gift i bought this for my daughter. she says it’s the best.,True,thompson,spring
ORD024368,ID6202471408,2019-10-13,nickolson,"[('Olivia x460', 2), ('iAssist Line', 1), ('iStream', 1), ('Lucent 330S', 1)]",6055.0,105.22,-37.82124870000001,144.9808831,0,6160.22,Spring,False,1.0382001705192334,phone good all ok,True,nickolson,spring
ORD388984,ID0363389341,2019-04-06,thompson,"[('Olivia x460', 1), ('Universe Note', 1), ('iStream', 2), ('Lucent 330S', 2)]",7435.0,82.54,-37.7993149,144.9602499,15,6402.29,Summer,False,1.8834316317967856,always a good price and good for what it's meant for.,True,thompson,summer
ORD463431,ID4769265353,2019-02-27,bakers,"[('Candle Inferno', 1), ('iAssist Line', 1), ('Olivia x460', 1), ('Alcon 10', 1)]",12830.0,68.91,-37.8107895,145.0143841,5,12257.41,Summer,False,1.6848016394889742,"it did not work with att simcard. i called att 3 times to try fix it, unsuccessfully. it only worked with wifi and i did not receive txt with attachement",False,bakers,summer
ORD376977,ID0519816456,2019-04-24,thompson,"[('Candle Inferno', 2), ('Alcon 10', 2), ('iStream', 1)]",18910.0,80.42,-37.8267473,144.9515487,10,17099.42,Autumn,False,1.6136806708717535,"good phone awesome price works on google fi in the us. no problems, and it came a few days early.",True,thompson,autumn
ORD266706,ID0122752442,2019-01-26,thompson,"[('pearTV', 1), ('Olivia x460', 2), ('Lucent 330S', 2), ('Thunder line', 1)]",13400.000000000002,70.18,-37.8138878,144.940334,0,13470.180000000002,Summer,True,0.6068498681808294,five stars love this phone after switching from xperia xz to the premium it's a big difference,True,thompson,summer
ORD376914,ID1463620369,2019-10-28,bakers,"[('Olivia x460', 2), ('Universe Note', 2), ('Alcon 10', 2), ('Candle Inferno', 2)]",28110.0,78.28,-37.8177322,144.9918048,25,21160.78,Summer,True,0.9113769702038538,"good phone, make sure all pieces are there package did not include tool to open nano sim tray. like new condition, no other problems.",True,bakers,summer
ORD394032,ID6167441026,2019-09-01,thompson,"[('Toshika 750', 2), ('Candle Inferno', 2), ('iStream', 1)]",9650.0,63.81,-37.8091882,144.9607595,10,8748.81,Spring,False,1.2635831571060323,two stars not many choices for a flip phone. keypad is poorly designed. would not but again.,False,thompson,spring
ORD299556,ID0581779584,2019-03-24,thompson,"[('Alcon 10', 1), ('iAssist Line', 1)]",2655.0,79.11,-37.8088708,144.9424336,0,2734.11,Autumn,True,0.5870103525654912,"good! lucentrola, affordable price, good!",True,thompson,autumn
ORD253351,ID0176736536,,nickolson,"[('Thunder line', 2), ('Universe Note', 1)]",7810.0,65.35,-37.81387700000001,144.9681852,5,7484.85,Autumn,True,0.5381612863888567,five stars great deal on the note 4.,True,nickolson,autumn
ORD189299,ID1985577077,2019-04-12,nickolson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('Toshika 750', 2)]",18020.0,65.09,-37.8096721,144.9675774,15,15382.09,Autumn,False,1.0072142873558787,"you can have up to 3 different phone providers on the same phone. the product was really good for your buck. all the featers you get on this phone, i have no personal complain. everything is really responsive, and the amount of memory is also not bad.",True,nickolson,autumn
ORD316482,ID0356453177,2019-04-14,bakers,"[('iStream', 1), ('iAssist Line', 2), ('Olivia x460', 2), ('Thunder line', 1)]",9230.0,65.46,-37.8055859,144.98626389999995,5,8833.96,Autumn,True,0.9280170812102327,pixel phone is really good works like a charm,True,bakers,autumn
ORD369020,ID3810929393,2019-06-25,bakers,"[('Thunder line', 1), ('Alcon 10', 2), ('Candle Inferno', 2)]",20940.0,66.26,-37.8195447,144.9969251,0,21006.26,Winter,False,1.0721220021602083,very nice phone very good quality and i like 6 inches display very good for watching movies playing games etc.,True,bakers,winter
ORD272271,ID6167230991,,thompson,"[('Lucent 330S', 2), ('Alcon 10', 2), ('iAssist Line', 2)]",24810.0,64.43,-37.81892360000001,144.9542636,25,18671.93,Autumn,True,0.9393969834705497,"we bought the tablet for work, but the only app we needed (free) never would download. after many tries and several hours, we gave up and took it back to the store.",True,thompson,autumn
ORD272071,ID0387152991,2019-08-08,thompson,"[('Alcon 10', 1), ('iAssist Line', 2), ('Lucent 330S', 2), ('Candle Inferno', 2)]",16720.0,62.63,-37.8053849,144.94865,5,15946.63,Winter,True,0.8222390860702323,"looks and works like brand new you get a phone that looks and performs as new very happy, battery life is great will buy more phones her in the future",True,thompson,winter
ORD263501,ID3394726299,,thompson,"[('Toshika 750', 1), ('Lucent 330S', 2)]",6780.0,75.41,-37.8165259,144.955695,15,5838.41,Winter,True,0.8704665960657513,i love it! i purchased this after my phone died. i never bought a refurbished phone before and didn't know what to expect. this phone is amazing and i love it! this phone looks and performs like a brand new phone!!,True,thompson,winter
ORD333671,ID1560149575,2019-08-29,thompson,"[('iAssist Line', 1), ('Thunder line', 1)]",4405.0,64.9,-37.8160109,144.93811369999997,5,4249.65,Winter,True,0.8698152907964548,"awesome phone awesome phone, loving the features especially the camera; got the aura glow, color is just beautiful. bought as a bundle where i got the olivia earbuds and the olivia power bundle, everything was just awesome.",True,thompson,winter
ORD285929,ID2885215940,2019-10-02,nickolson,"[('Thunder line', 1), ('iStream', 1)]",2330.0,105.95,-37.805043100000006,144.9712845,15,2086.45,Spring,False,1.5145776163638907,great phone for your money i liked most things about this phone. great working at work not dropping my wifi like my old phone used to. really a very good phone for the money.,True,nickolson,spring
ORD276982,ID2473002373,2019-05-03,bakers,"[('Olivia x460', 1), ('Candle Inferno', 2)]",2085.0,63.85,-37.8041677,145.0028476,25,1627.6,Autumn,False,0.9314768102447852,"one star mala experiencia, no poseia desbloqueo internacional",False,bakers,autumn
ORD041816,ID2457712029,2019-04-02,bakers,"[('Candle Inferno', 2), ('Universe Note', 2), ('pearTV', 2), ('Olivia x460', 1)]",21605.0,53.91,-37.80389279999999,144.9789428,15,18418.16,Spring,False,1.583821678242949,"does not take all sims phone is designed for at&t only, does not take other providers sim. , don't know why it's called unlocked gsm phone, if you can only use it with at&t",False,bakers,spring
ORD111636,ID2789606898,2019-02-22,bakers,"[('iAssist Line', 1), ('Lucent 330S', 1), ('Candle Inferno', 2)]",4315.0,82.85,-37.8029669,144.98318840000005,5,4182.1,Summer,False,1.3154596315430986,supposed to be water resistant....not! accidentally got briefly immersed. now is a brick! ugh!,False,bakers,summer
ORD479487,ID0767743935,2019-07-22,nickolson,"[('Alcon 10', 1), ('pearTV', 2), ('Lucent 330S', 1), ('Universe Note', 2)]",29700.0,56.5,-37.8046629,144.97289030000005,25,22331.5,Winter,False,1.5767081500137345,"didn’t work as ir promissed i bought this phone for my son, and the firt time he used it intonthe water, it stopped working. im trying to see about the warranty now....",False,nickolson,winter
ORD453339,ID0767733185,2019-06-15,nickolson,"[('iAssist Line', 2), ('pearTV', 2), ('Thunder line', 2)]",21430.0,81.53,-37.8042683,144.971431,25,16154.03,Winter,False,1.601594282053432,im in love i'm in love with my new phone!!!! i will order from this company again. a new phone for a great price.....,True,nickolson,winter
